recordType,parentInstitution,ntaInstitutionType,collegeOrCampus,entityType,collegeType,location,programme,duration,admissionYear,classXIIStatus,classXIIMinimumMarks,classXIIEligibility,cuetStatus,cuetPaperCodes,categoryQuotaStatus,seatValue,seatType,counsellingRoute,historicalCutoffStatus,verificationStatus,sourceUrls,documentTitlesPagesSections,notes
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Right) LLM (Corporate Law),1 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,LLM (Criminal Jusitce,1 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan Institute of Advanced Studies & Training,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Ed.,2 yrs,2025,incomplete,,,incomplete,,unavailable,100,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,MBA,2 yrs,2025,incomplete,,,incomplete,,unavailable,90,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,MBA (2nd Shift),2 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,MBA (IB),2 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Integrated BBA LLB,5 yrs,2025,incomplete,,,incomplete,,unavailable,120,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,(Hons.) Integrated LLB (Hons.) BA,5 yrs,2025,incomplete,,,incomplete,,unavailable,120,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BBA,4 yrs,2025,incomplete,,,incomplete,,unavailable,180,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BBA (2nd Shift),4 yrs,2025,incomplete,,,incomplete,,unavailable,180,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BBA MBA (Integrated),5 Yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,LLM (Criminal Jusitce,1 yr,2025,incomplete,,,incomplete,,unavailable,20,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Gitarattan International Business School,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,System) LLM (Corporate Law),1 yr,2025,incomplete,,,incomplete,,unavailable,20,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
